 [antenna_pattern.dat]

  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
    54.000  -23.5559  -16.4944  -15.2170  -19.5838
    55.000  -23.8327  -17.6535  -16.3307  -20.2913
    56.000  -24.1171  -18.8566  -17.5691  -20.7764
    57.000  -24.4092  -20.0307  -18.9497  -20.9572
    58.000  -24.7096  -21.0310  -20.4806  -20.8062
    59.000  -25.0185  -21.6449  -22.1316  -20.3674
    60.000  -25.3364  -21.6948  -23.7594  -19.7297
    61.000  -25.6638  -21.1883  -24.9852  -18.9847
    62.000  -26.0013  -20.3113  -25.2663  -18.2019
    63.000  -26.3494  -19.2735  -24.4796  -17.4256
    64.000  -26.7089  -18.2145  -23.1023  -16.6801
    65.000  -27.0807  -17.2034  -21.6036  -15.9775
    66.000  -27.4657  -16.2672  -20.1946  -15.3223
    67.000  -27.8650  -15.4123  -18.9329  -14.7151
    68.000  -28.2798  -14.6361  -17.8189  -14.1544
    69.000  -28.7116  -13.9327  -16.8369  -13.6379
    70.000  -29.1621  -13.2952  -15.9686  -13.1627
    71.000  -29.6333  -12.7172  -15.1976  -12.7263
    72.000  -30.0000  -12.1928  -14.5102  -12.3259
    73.000  -30.0000  -11.7166  -13.8951  -11.9592
    74.000  -30.0000  -11.2844  -13.3430  -11.6241
    75.000  -30.0000  -10.8921  -12.8464  -11.3185
    76.000  -30.0000  -10.5366  -12.3992  -11.0408
    77.000  -30.0000  -10.2149  -11.9963  -10.7896
    78.000  -30.0000   -9.9247  -11.6334  -10.5635
    79.000  -30.0000   -9.6639  -11.3071  -10.3614
    80.000  -30.0000   -9.4307  -11.0144  -10.1823
    81.000  -30.0000   -9.2237  -10.7528  -10.0255
    82.000  -30.0000   -9.0414  -10.5202   -9.8902
    83.000  -30.0000   -8.8830  -10.3148   -9.7758
    84.000  -30.0000   -8.7473  -10.1352   -9.6820
    85.000  -30.0000   -8.6338   -9.9800   -9.6084
    86.000  -30.0000   -8.5416   -9.8481   -9.5548
    87.000  -30.0000   -8.4705   -9.7387   -9.5210
    88.000  -30.0000   -8.4199   -9.6510   -9.5069
    89.000  -30.0000   -8.3897   -9.5844   -9.5127
    90.000  -30.0000   -8.3797   -9.5384   -9.5384




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -8.3365   -9.5071   -9.5071
   -89.000  -30.0000   -8.3406   -9.4905   -9.5318
   -88.000  -30.0000   -8.3528   -9.4819   -9.5647
   -87.000  -30.0000   -8.3731   -9.4808   -9.6061
   -86.000  -30.0000   -8.4013   -9.4871   -9.6557
   -85.000  -30.0000   -8.4370   -9.5001   -9.7136
   -84.000  -30.0000   -8.4798   -9.5193   -9.7795
   -83.000  -30.0000   -8.5293   -9.5441   -9.8532
   -82.000  -30.0000   -8.5850   -9.5736   -9.9342
   -81.000  -30.0000   -8.6460   -9.6069  -10.0222
   -80.000  -30.0000   -8.7115   -9.6431  -10.1165
   -79.000  -30.0000   -8.7806   -9.6809  -10.2163
   -78.000  -30.0000   -8.8521   -9.7192  -10.3208
   -77.000  -30.0000   -8.9247   -9.7563  -10.4290
   -76.000  -30.0000   -8.9970   -9.7909  -10.5394
   -75.000  -30.0000   -9.0673   -9.8211  -10.6508
   -74.000  -30.0000   -9.1339   -9.8453  -10.7616
   -73.000  -30.0000   -9.1949   -9.8616  -10.8697
