 [antenna_current.dat]

     i     Im[i].re     Im[i].im      |Im[i]|   PhaseIm[i] 
    99   0.00377420   0.01175578   0.01234678        72.20
   100   0.00344020   0.01202412   0.01250658        74.03
   101  -0.00304624  -0.01211864   0.01249564      -104.11
   102  -0.00265192  -0.01203439   0.01232311      -102.43
   103  -0.00231761  -0.01187232   0.01209642      -101.05
   104  -0.00321442  -0.00764003   0.00828870      -112.82
   105  -0.00274126  -0.00710617   0.00761657      -111.09
   106  -0.00222254  -0.00643182   0.00680499      -109.06
   107  -0.00166045  -0.00562526   0.00586520      -106.45
   108  -0.00106890  -0.00470694   0.00482678      -102.79
   109  -0.00045804  -0.00369477   0.00372305       -97.07
   110   0.00016169  -0.00260784   0.00261285       -86.45
   111   0.00078012  -0.00146583   0.00166050       -61.98
   112   0.00138722  -0.00028893   0.00141699       -11.77
   113   0.00197320   0.00090240   0.00216976        24.58
   114   0.00252866   0.00208767   0.00327909        39.54
   115   0.00304467   0.00324666   0.00445094        46.84
   116   0.00351297   0.00435974   0.00559895        51.14
   117   0.00392602   0.00540810   0.00668290        54.02
   118   0.00427720   0.00637407   0.00767614        56.14
   119   0.00456082   0.00724140   0.00855797        57.80
   120   0.00477232   0.00799546   0.00931141        59.17
   121   0.00490823   0.00862354   0.00992251        60.35
   122   0.00496634   0.00911495   0.01038012        61.42
   123   0.00494563   0.00946129   0.01067592        62.40
   124   0.00484639   0.00965648   0.01080440        63.35
   125   0.00467014   0.00969694   0.01076294        64.28
   126   0.00441964   0.00958159   0.01055178        65.24
   127   0.00409886   0.00931188   0.01017407        66.24
   128   0.00371289   0.00889178   0.00963583        67.34
   129   0.00326789   0.00832768   0.00894591        68.57
   130   0.00277097   0.00762831   0.00811600        70.04
   131   0.00223010   0.00680461   0.00716073        71.85
   132   0.00165397   0.00586951   0.00609810        74.26
   133   0.00105187   0.00483776   0.00495079        77.73
   134   0.00043352   0.00372566   0.00375080        83.36
   135  -0.00019104   0.00255083   0.00255797        94.28
   136  -0.00081166   0.00133187   0.00155970       121.36
   137  -0.00141819   0.00008810   0.00142093       176.45
   138  -0.00200066  -0.00116075   0.00231300       210.12
   139  -0.00254940  -0.00239491   0.00349786       223.21
   140  -0.00305524  -0.00359488   0.00471781       229.64
   141  -0.00350960  -0.00474177   0.00589929       233.49
   142  -0.00390462  -0.00581758   0.00700645       236.13
   143  -0.00423331  -0.00680564   0.00801484       238.12
   144  -0.00448963  -0.00769083   0.00890537       239.73
   145  -0.00466844  -0.00846007   0.00966267       241.11
   146  -0.00476639  -0.00910171   0.01027422       242.36
   147  -0.00477655  -0.00960756   0.01072943       243.56
   148  -0.00469130  -0.01001498   0.01105929      -115.10
   149  -0.00452656  -0.01028133   0.01123367      -113.76
   150  -0.00425520  -0.01040848   0.01124469      -112.24
   151  -0.00389484  -0.01037423   0.01108127      -110.58
   152  -0.00349570  -0.01017321   0.01075705      -108.96
   153  -0.00302397  -0.00981928   0.01027437      -107.12
   154  -0.00255193  -0.00934189   0.00968418      -105.28
   155  -0.00206340  -0.00870868   0.00894979      -103.33
   156  -0.00154996  -0.00793143   0.00808146      -101.06
   157  -0.00102011  -0.00702272   0.00709642       -98.26
   158  -0.00048012  -0.00599698   0.00601617       -94.58
   159   0.00006253  -0.00487070   0.00487110       -89.26
   160   0.00060011  -0.00366206   0.00371091       -80.69
   161   0.00112475  -0.00239067   0.00264204       -64.80
   162   0.00162857  -0.00107715   0.00195256       -33.48
   163   0.00210393   0.00025714   0.00211959         6.97
   164   0.00254354   0.00159050   0.00299988        32.02
   165   0.00294058   0.00290124   0.00413088        44.61
   166   0.00328885   0.00416799   0.00530930        51.72
   167   0.00358290   0.00537009   0.00645562        56.29
   168   0.00381808   0.00648792   0.00752801        59.52
   169   0.00399066   0.00750319   0.00849843        61.99
   170   0.00409788   0.00839925   0.00934559        63.99
   171   0.00413803   0.00916136   0.01005255        65.69
   172   0.00411043   0.00977692   0.01060584        67.20
   173   0.00401549   0.01023568   0.01099515        68.58
   174   0.00385468   0.01052990   0.01121326        69.89
   175   0.00363055   0.01065447   0.01125605        71.18
   176   0.00334664   0.01060700   0.01112243        72.49
   177   0.00300745   0.01038785   0.01081444        73.85
   178   0.00261841   0.01000012   0.01033724        75.33
   179   0.00218572   0.00944962   0.00969910        76.98
   180   0.00171631   0.00874472   0.00891156        78.90
   181   0.00121771   0.00789628   0.00798962        81.23
   182   0.00069794   0.00691742   0.00695254        84.24
   183   0.00016539   0.00582332   0.00582567        88.37
   184  -0.00037135   0.00463097   0.00464584        94.58
   185  -0.00090357   0.00335888   0.00347829       105.06
   186  -0.00142262   0.00202677   0.00247622       125.07
   187  -0.00192002   0.00065527   0.00202875       161.16
   188  -0.00238760  -0.00073449   0.00249802       197.10
   189  -0.00281765  -0.00212116   0.00352682       216.97
   190  -0.00320297  -0.00348360   0.00473228       227.40
   191  -0.00353704  -0.00480117   0.00596338       233.62
   192  -0.00381404  -0.00605410   0.00715535       237.79
   193  -0.00402888  -0.00722379   0.00827134       240.85
   194  -0.00417723  -0.00829295   0.00928559       243.27
   195  -0.00425483  -0.00924596   0.01017798       245.29
   196  -0.00425944  -0.01006718   0.01093119       247.07
   197  -0.00417729  -0.01074594   0.01152931       248.76
   198  -0.00400362  -0.01132966   0.01201625      -109.46
   199  -0.00377420  -0.01175578   0.01234678      -107.80
   200  -0.00344020  -0.01202412   0.01250658      -105.97
   201   0.00122881  -0.00393500   0.00412240       -72.66
   202   0.00145691  -0.00374404   0.00401751       -68.74
   203   0.00183650  -0.00334618   0.00381702       -61.24
   204   0.00221393  -0.00287843   0.00363137       -52.43
   205   0.00258756  -0.00234229   0.00349024       -42.15
   206   0.00294052  -0.00175115   0.00342246       -30.77
   207   0.00326368  -0.00111128   0.00344769       -18.80
   208   0.00354919  -0.00042811   0.00357491        -6.88
   209   0.00379089   0.00029810   0.00380260         4.50
   210   0.00398389   0.00105832   0.00412206        14.88
   211   0.00412441   0.00192614   0.00455201        25.03
   212   0.00420979   0.00262921   0.00496337        31.99
   213   0.00423842   0.00504907   0.00659222        49.99
   214   0.00420979   0.00262921   0.00496337        31.99
   215   0.00412441   0.00192614   0.00455201        25.03
   216   0.00398389   0.00105832   0.00412206        14.88
   217   0.00379089   0.00029810   0.00380260         4.50
   218   0.00354919  -0.00042811   0.00357491        -6.88
   219   0.00326368  -0.00111128   0.00344769       -18.80
   220   0.00294052  -0.00175115   0.00342246       -30.77
   221   0.00258756  -0.00234229   0.00349024       -42.15
   222   0.00221393  -0.00287843   0.00363137       -52.43
   223   0.00183650  -0.00334618   0.00381703       -61.24
   224   0.00145691  -0.00374404   0.00401751       -68.74
   225   0.00122881  -0.00393500   0.00412240       -72.66



     i     Im[i].re     Im[i].im      |Im[i]|   PhaseIm[i] 
     1   0.00389891   0.01229739   0.01290067        72.41
     2   0.00349010   0.01220007   0.01268947        74.04
     3   0.00313684   0.01202711   0.01242945        75.38
     4   0.00399646   0.00784527   0.00880455        63.01
     5   0.00347433   0.00729270   0.00807802        64.53
     6   0.00289426   0.00659632   0.00720335        66.31
     7   0.00225904   0.00576457   0.00619141        68.60
     8   0.00158423   0.00481852   0.00507227        71.80
     9   0.00088146   0.00377659   0.00387809        76.86
    10   0.00016276   0.00265842   0.00266340        86.50
    11  -0.00056001   0.00148423   0.00158636       110.67
    12  -0.00127508   0.00027477   0.00130435       167.84
    13  -0.00197086  -0.00094891   0.00218740       205.71
    14  -0.00263613  -0.00216577   0.00341171       219.41
    15  -0.00326019  -0.00335505   0.00467816       225.82
    16  -0.00383297  -0.00449657   0.00590853       229.56
    17  -0.00434525  -0.00557103   0.00706524       232.05
    18  -0.00478876  -0.00656033   0.00812220       233.87
    19  -0.00515635  -0.00744778   0.00905855       235.30
    20  -0.00544205  -0.00821842   0.00985689       236.49
    21  -0.00564122  -0.00885922   0.01050282       237.51
    22  -0.00575060  -0.00935930   0.01098480       238.43
    23  -0.00576836  -0.00971008   0.01129423       239.29
    24  -0.00569417  -0.00990541   0.01142544       240.11
    25  -0.00552915  -0.00994169   0.01137579       240.92
    26  -0.00527589  -0.00981791   0.01114569       241.75
    27  -0.00493841  -0.00953568   0.01073858       242.62
    28  -0.00452209  -0.00909915   0.01016090       243.57
    29  -0.00403359  -0.00851502   0.00942207       244.65
    30  -0.00348075  -0.00779235   0.00853442       245.93
    31  -0.00287245  -0.00694248   0.00751326       247.52
    32  -0.00221850  -0.00597880   0.00637713       249.64
    33  -0.00152945  -0.00491656   0.00514896       252.72
    34  -0.00081646  -0.00377258   0.00385992       257.79
    35  -0.00009110  -0.00256504   0.00256666       267.97
    36   0.00063481  -0.00131313   0.00145853       295.80
    37   0.00134941  -0.00003675   0.00134991       358.44
    38   0.00204097   0.00124381   0.00239011       391.36
    39   0.00269806   0.00250820   0.00368383       402.91
    40   0.00330974   0.00373638   0.00499149       408.46
    41   0.00386573   0.00490893   0.00624831       411.78
    42   0.00435652   0.00600739   0.00742079       414.05
    43   0.00477361   0.00701466   0.00848485       415.76
    44   0.00510955   0.00791523   0.00942117       417.16
    45   0.00535801   0.00869569   0.01021388       418.36
    46   0.00551450   0.00934421   0.01085006       419.45
    47   0.00557155   0.00985175   0.01131809       420.51
    48   0.00552410   0.01025674   0.01164974        61.69
    49   0.00538386   0.01051801   0.01181586        62.89
    50   0.00512373   0.01063582   0.01180565        64.28
    51   0.00475985   0.01058987   0.01161040        65.80
    52   0.00434363   0.01037541   0.01124795        67.28
    53   0.00384178   0.01000578   0.01071797        69.00
    54   0.00332974   0.00951188   0.01007785        70.71
    55   0.00278901   0.00885949   0.00928812        72.53
    56   0.00221189   0.00806070   0.00835867        74.66
    57   0.00160789   0.00712839   0.00730748        77.29
    58   0.00098443   0.00607737   0.00615658        80.80
    59   0.00035033   0.00492450   0.00493694        85.93
    60  -0.00028522   0.00368841   0.00369942        94.42
    61  -0.00091275   0.00238915   0.00255757       110.91
    62  -0.00152274   0.00104781   0.00184842       145.47
    63  -0.00210581  -0.00031378   0.00212906       188.48
    64  -0.00265293  -0.00167346   0.00313663       212.24
    65  -0.00315552  -0.00300906   0.00436025       223.64
    66  -0.00360571  -0.00429881   0.00561078       230.01
    67  -0.00399635  -0.00552164   0.00681610       234.10
    68  -0.00432126  -0.00665755   0.00793702       237.01
    69  -0.00457525  -0.00768794   0.00894636       239.24
    70  -0.00475424  -0.00859589   0.00982304       241.05
    71  -0.00485537  -0.00936644   0.01055011       242.60
    72  -0.00487697  -0.00998684   0.01111404       243.97
    73  -0.00481867  -0.01044674   0.01150452       245.24
    74  -0.00468136  -0.01073837   0.01171442       246.45
    75  -0.00446721  -0.01085666   0.01173980       247.63
    76  -0.00417961  -0.01079931   0.01157991       248.84
    77  -0.00382315  -0.01056685   0.01123721       250.11
    78  -0.00340354  -0.01016261   0.01071740       251.48
    79  -0.00292748  -0.00959265   0.01002941       253.03
    80  -0.00240264  -0.00886571   0.00918550       254.84
    81  -0.00183745  -0.00799301   0.00820149       257.05
    82  -0.00124103  -0.00698809   0.00709743       259.93
    83  -0.00062301  -0.00586659   0.00589958       263.94
    84   0.00000661  -0.00464597   0.00464598       270.08
    85   0.00063762  -0.00334525   0.00340547       280.79
    86   0.00125975  -0.00198465   0.00235070       302.41
    87   0.00186285  -0.00058529   0.00195263       342.56
    88   0.00243705   0.00083117   0.00257489       378.83
    89   0.00297291   0.00224293   0.00372410       397.03
    90   0.00346154   0.00362837   0.00501471       406.35
    91   0.00389475   0.00496644   0.00631147       411.90
    92   0.00426517   0.00623698   0.00755590       415.63
    93   0.00456622   0.00742105   0.00871334       418.40
    94   0.00479223   0.00850104   0.00975875       420.59
    95   0.00493773   0.00946106   0.01067206       422.44
    96   0.00499933   0.01028534   0.01143597       424.08
    97   0.00496229   0.01096212   0.01203298       425.64
    98   0.00482485   0.01154002   0.01250804        67.31
    99   0.00461933   0.01195865   0.01281981        68.88
   100   0.00429574   0.01221554   0.01294885        70.63
   101  -0.00389891  -0.01229739   0.01290067      -107.59
   102  -0.00349010  -0.01220007   0.01268947      -105.96
   103  -0.00313684  -0.01202711   0.01242945      -104.62
   104  -0.00399646  -0.00784527   0.00880455      -116.99
   105  -0.00347433  -0.00729270   0.00807802      -115.47
   106  -0.00289426  -0.00659632   0.00720335      -113.69
   107  -0.00225904  -0.00576457   0.00619141      -111.40
   108  -0.00158423  -0.00481852   0.00507227      -108.20
   109  -0.00088146  -0.00377659   0.00387809      -103.14
   110  -0.00016276  -0.00265842   0.00266340       -93.50
   111   0.00056001  -0.00148423   0.00158636       -69.33
   112   0.00127508  -0.00027477   0.00130435       -12.16
   113   0.00197086   0.00094891   0.00218740        25.71
   114   0.00263613   0.00216577   0.00341171        39.41
   115   0.00326019   0.00335505   0.00467816        45.82
   116   0.00383297   0.00449657   0.00590853        49.56
   117   0.00434525   0.00557103   0.00706524        52.05
   118   0.00478876   0.00656033   0.00812220        53.87
   119   0.00515635   0.00744778   0.00905855        55.30
   120   0.00544205   0.00821842   0.00985689        56.49
   121   0.00564122   0.00885922   0.01050282        57.51
   122   0.00575060   0.00935930   0.01098480        58.43
   123   0.00576836   0.00971008   0.01129423        59.29
   124   0.00569417   0.00990541   0.01142544        60.11
   125   0.00552915   0.00994169   0.01137579        60.92
   126   0.00527589   0.00981791   0.01114569        61.75
   127   0.00493841   0.00953568   0.01073858        62.62
   128   0.00452209   0.00909915   0.01016090        63.57
   129   0.00403359   0.00851502   0.00942207        64.65
   130   0.00348075   0.00779235   0.00853442        65.93
   131   0.00287245   0.00694248   0.00751326        67.52
   132   0.00221850   0.00597880   0.00637713        69.64
   133   0.00152945   0.00491656   0.00514896        72.72
   134   0.00081646   0.00377258   0.00385992        77.79
   135   0.00009110   0.00256504   0.00256666        87.97
   136  -0.00063481   0.00131313   0.00145853       115.80
   137  -0.00134941   0.00003675   0.00134991       178.44
   138  -0.00204097  -0.00124381   0.00239011       211.36
   139  -0.00269806  -0.00250820   0.00368383       222.91
   140  -0.00330974  -0.00373638   0.00499149       228.46
   141  -0.00386573  -0.00490893   0.00624831       231.78
   142  -0.00435652  -0.00600739   0.00742079       234.05
   143  -0.00477361  -0.00701466   0.00848485       235.76
   144  -0.00510955  -0.00791523   0.00942117       237.16
   145  -0.00535801  -0.00869569   0.01021388       238.36
   146  -0.00551450  -0.00934421   0.01085006       239.45
   147  -0.00557155  -0.00985175   0.01131809       240.51
   148  -0.00552410  -0.01025674   0.01164974      -118.31
   149  -0.00538386  -0.01051801   0.01181586      -117.11
   150  -0.00512373  -0.01063582   0.01180565      -115.72
   151  -0.00475985  -0.01058987   0.01161040      -114.20
   152  -0.00434363  -0.01037541   0.01124795      -112.72
   153  -0.00384178  -0.01000578   0.01071797      -111.00
   154  -0.00332974  -0.00951188   0.01007785      -109.29
   155  -0.00278901  -0.00885949   0.00928812      -107.47
   156  -0.00221189  -0.00806070   0.00835867      -105.34
   157  -0.00160789  -0.00712839   0.00730748      -102.71
   158  -0.00098443  -0.00607737   0.00615658       -99.20
   159  -0.00035033  -0.00492450   0.00493694       -94.07
   160   0.00028522  -0.00368841   0.00369942       -85.58
   161   0.00091275  -0.00238915   0.00255757       -69.09
   162   0.00152274  -0.00104781   0.00184842       -34.53
   163   0.00210581   0.00031378   0.00212906         8.48
   164   0.00265293   0.00167346   0.00313663        32.24
   165   0.00315552   0.00300906   0.00436025        43.64
   166   0.00360571   0.00429881   0.00561078        50.01
   167   0.00399635   0.00552164   0.00681610        54.10
   168   0.00432126   0.00665755   0.00793702        57.01
   169   0.00457525   0.00768794   0.00894636        59.24
   170   0.00475424   0.00859589   0.00982304        61.05
   171   0.00485537   0.00936644   0.01055011        62.60
   172   0.00487697   0.00998684   0.01111404        63.97
   173   0.00481867   0.01044674   0.01150452        65.24
   174   0.00468136   0.01073837   0.01171442        66.45
   175   0.00446721   0.01085666   0.01173980        67.63
   176   0.00417961   0.01079931   0.01157991        68.84
   177   0.00382315   0.01056685   0.01123721        70.11
   178   0.00340354   0.01016261   0.01071740        71.48
   179   0.00292748   0.00959265   0.01002941        73.03
   180   0.00240264   0.00886571   0.00918550        74.84
   181   0.00183745   0.00799301   0.00820149        77.05
   182   0.00124103   0.00698809   0.00709743        79.93
   183   0.00062301   0.00586659   0.00589958        83.94
   184  -0.00000661   0.00464597   0.00464598        90.08
   185  -0.00063762   0.00334525   0.00340547       100.79
   186  -0.00125975   0.00198465   0.00235070       122.41
   187  -0.00186285   0.00058529   0.00195263       162.56
   188  -0.00243705  -0.00083117   0.00257489       198.83
   189  -0.00297291  -0.00224293   0.00372410       217.03
   190  -0.00346154  -0.00362837   0.00501471       226.35
   191  -0.00389475  -0.00496644   0.00631147       231.90
   192  -0.00426517  -0.00623698   0.00755590       235.63
   193  -0.00456622  -0.00742105   0.00871334       238.40
   194  -0.00479223  -0.00850104   0.00975875       240.59
   195  -0.00493773  -0.00946106   0.01067206       242.44
   196  -0.00499933  -0.01028534   0.01143597       244.08
   197  -0.00496229  -0.01096212   0.01203298       245.64
   198  -0.00482485  -0.01154002   0.01250804      -112.69
   199  -0.00461933  -0.01195865   0.01281981      -111.12
   200  -0.00429574  -0.01221554   0.01294885      -109.37
   201   0.00122041  -0.00387281   0.00406055       -72.51
   202   0.00146411  -0.00367462   0.00395556       -68.28
   203   0.00187130  -0.00326363   0.00376206       -60.17
   204   0.00227590  -0.00278253   0.00359475       -50.72
   205   0.00267614  -0.00223293   0.00348535       -39.84
   206   0.00305394  -0.00162885   0.00346117       -28.07
   207   0.00339961  -0.00097693   0.00353720       -16.03
   208   0.00370487  -0.00028292   0.00371565        -4.37
   209   0.00396320   0.00045267   0.00398896         6.52
   210   0.00416941   0.00122061   0.00434440        16.32
   211   0.00431952   0.00209440   0.00480050        25.87
   212   0.00441072   0.00280129   0.00522510        32.42
   213   0.00444130   0.00522462   0.00685724        49.63
   214   0.00441072   0.00280129   0.00522510        32.42
   215   0.00431952   0.00209440   0.00480050        25.87
   216   0.00416941   0.00122061   0.00434440        16.32
   217   0.00396320   0.00045267   0.00398896         6.52
   218   0.00370487  -0.00028292   0.00371565        -4.37
   219   0.00339961  -0.00097693   0.00353720       -16.03
   220   0.00305394  -0.00162885   0.00346117       -28.07
   221   0.00267614  -0.00223293   0.00348535       -39.84
   222   0.00227590  -0.00278253   0.00359475       -50.72
   223   0.00187130  -0.00326363   0.00376206       -60.17
   224   0.00146411  -0.00367462   0.00395556       -68.28
   225   0.00122041  -0.00387281   0.00406055       -72.51



     i     Im[i].re     Im[i].im      |Im[i]|   PhaseIm[i] 
     1   0.00484763   0.01238012   0.01329537        68.62
     2   0.00442072   0.01227063   0.01304267        70.19
     3   0.00404495   0.01208840   0.01274720        71.50
     4   0.00487261   0.00796641   0.00933842        58.55
     5   0.00429432   0.00739996   0.00855574        59.87
     6   0.00364423   0.00668771   0.00761616        61.41
     7   0.00292579   0.00583817   0.00653027        63.38
     8   0.00215644   0.00487287   0.00532871        66.13
     9   0.00134949   0.00381061   0.00404251        70.50
    10   0.00051880   0.00267139   0.00272130        79.01
    11  -0.00032188   0.00147583   0.00151053       102.30
    12  -0.00115880   0.00024507   0.00118443       168.06
    13  -0.00197834  -0.00099946   0.00221648       206.80
    14  -0.00276725  -0.00223635   0.00355794       218.94
    15  -0.00351277  -0.00344447   0.00491975       224.44
    16  -0.00420285  -0.00460329   0.00623332       227.60
    17  -0.00482634  -0.00569322   0.00746366       229.71
    18  -0.00537315  -0.00669583   0.00858516       231.25
    19  -0.00583445  -0.00759422   0.00957669       232.47
    20  -0.00620273  -0.00837321   0.01042039       233.47
    21  -0.00647203  -0.00901961   0.01110138       234.34
    22  -0.00663792  -0.00952243   0.01160770       235.12
    23  -0.00669769  -0.00987301   0.01193044       235.85
    24  -0.00665031  -0.01006522   0.01206380       236.55
    25  -0.00649647  -0.01009549   0.01200512       237.24
    26  -0.00623859  -0.00996291   0.01175498       237.95
    27  -0.00588080  -0.00966922   0.01131713       238.69
    28  -0.00542879  -0.00921879   0.01069850       239.51
    29  -0.00488984  -0.00861854   0.00990907       240.43
    30  -0.00427262  -0.00787782   0.00896188       241.53
    31  -0.00358706  -0.00700829   0.00787294       242.90
    32  -0.00284426  -0.00602370   0.00666144       244.72
    33  -0.00205623  -0.00493964   0.00535052       247.40
    34  -0.00123574  -0.00377336   0.00397056       251.87
    35  -0.00039614  -0.00254343   0.00257409       261.15
    36   0.00044888  -0.00126944   0.00134647       289.47
    37   0.00128552   0.00002828   0.00128584       361.26
    38   0.00210005   0.00132906   0.00248528       392.33
    39   0.00287903   0.00261215   0.00388743       402.22
    40   0.00360953   0.00385715   0.00528264       406.90
    41   0.00427934   0.00504430   0.00661496       409.69
    42   0.00487713   0.00615486   0.00785294       411.61
    43   0.00539265   0.00717142   0.00897273       413.06
    44   0.00581691   0.00807829   0.00995466       414.24
    45   0.00614222   0.00886181   0.01078233       415.27
    46   0.00636282   0.00951014   0.01144239       416.22
    47   0.00647055   0.01001338   0.01192207       417.13
    48   0.00646325   0.01041077   0.01225389        58.17
    49   0.00634830   0.01066330   0.01240995        59.23
    50   0.00609838   0.01076950   0.01237628        60.48
    51   0.00572835   0.01071128   0.01214683        61.86
    52   0.00529108   0.01048445   0.01174390        63.22
    53   0.00475371   0.01010165   0.01116428        64.80
    54   0.00419542   0.00959502   0.01047215        66.38
    55   0.00359492   0.00892857   0.00962512        68.07
    56   0.00294527   0.00811465   0.00863262        70.05
    57   0.00225716   0.00716635   0.00751341        72.52
    58   0.00153931   0.00609871   0.00628997        75.83
    59   0.00080204   0.00492886   0.00499369        80.76
    60   0.00005619   0.00367571   0.00367614        89.12
    61  -0.00068698   0.00235957   0.00245755       106.23
    62  -0.00141608   0.00100186   0.00173465       144.72
    63  -0.00211981  -0.00037534   0.00215278       190.04
    64  -0.00278715  -0.00174957   0.00329077       212.12
    65  -0.00340760  -0.00309840   0.00460563       222.28
    66  -0.00397135  -0.00439981   0.00592705       227.93
    67  -0.00446943  -0.00563252   0.00719034       231.57
    68  -0.00489390  -0.00677633   0.00835876       234.16
    69  -0.00523795  -0.00781249   0.00940591       236.16
    70  -0.00549608  -0.00872394   0.01031087       237.79
    71  -0.00566410  -0.00949567   0.01105666       239.18
    72  -0.00573930  -0.01011486   0.01162970       240.43
    73  -0.00572042  -0.01057117   0.01201969       241.58
    74  -0.00560774  -0.01085688   0.01221960       242.68
    75  -0.00540303  -0.01096701   0.01222571       243.77
    76  -0.00510956  -0.01089938   0.01203761       244.88
    77  -0.00473200  -0.01065469   0.01165823       246.05
    78  -0.00427643  -0.01023648   0.01109384       247.33
    79  -0.00375016  -0.00965105   0.01035406       248.77
    80  -0.00316168  -0.00890740   0.00945188       250.46
    81  -0.00252047  -0.00801705   0.00840392       252.55
    82  -0.00183690  -0.00699385   0.00723106       255.28
    83  -0.00112203  -0.00585378   0.00596034       259.15
    84  -0.00038745  -0.00461462   0.00463086       265.20
    85   0.00035491  -0.00329574   0.00331480       276.15
    86   0.00109297  -0.00191771   0.00220730       299.68
    87   0.00181471  -0.00050196   0.00188285       344.54
    88   0.00250830   0.00092953   0.00267500       380.33
    89   0.00316239   0.00235465   0.00394273       396.67
    90   0.00376618   0.00375152   0.00531583       404.89
    91   0.00430963   0.00509885   0.00667617       409.80
    92   0.00478360   0.00637627   0.00797118       413.12
    93   0.00517988   0.00756465   0.00916815       415.60
    94   0.00549128   0.00864624   0.01024264       417.58
    95   0.00571099   0.00960499   0.01117458       419.26
    96   0.00583438   0.01042515   0.01194670       420.77
    97   0.00584547   0.01109393   0.01253973       422.21
    98   0.00574588   0.01166083   0.01299962        63.77
    99   0.00556463   0.01206830   0.01328943        65.25
   100   0.00525003   0.01231153   0.01338419        66.91
   101  -0.00484763  -0.01238012   0.01329537      -111.38
   102  -0.00442072  -0.01227063   0.01304267      -109.81
   103  -0.00404495  -0.01208840   0.01274720      -108.50
   104  -0.00487261  -0.00796641   0.00933842      -121.45
   105  -0.00429432  -0.00739996   0.00855574      -120.13
   106  -0.00364423  -0.00668771   0.00761616      -118.59
   107  -0.00292579  -0.00583817   0.00653027      -116.62
   108  -0.00215644  -0.00487287   0.00532871      -113.87
   109  -0.00134949  -0.00381061   0.00404251      -109.50
   110  -0.00051880  -0.00267139   0.00272130      -100.99
   111   0.00032188  -0.00147583   0.00151053       -77.70
   112   0.00115880  -0.00024507   0.00118443       -11.94
   113   0.00197834   0.00099946   0.00221648        26.80
   114   0.00276725   0.00223635   0.00355794        38.94
   115   0.00351277   0.00344447   0.00491975        44.44
   116   0.00420285   0.00460329   0.00623332        47.60
   117   0.00482634   0.00569322   0.00746366        49.71
   118   0.00537315   0.00669583   0.00858516        51.25
   119   0.00583445   0.00759422   0.00957669        52.47
   120   0.00620273   0.00837321   0.01042039        53.47
   121   0.00647203   0.00901961   0.01110138        54.34
   122   0.00663792   0.00952243   0.01160770        55.12
   123   0.00669769   0.00987301   0.01193044        55.85
   124   0.00665031   0.01006522   0.01206380        56.55
   125   0.00649647   0.01009549   0.01200512        57.24
   126   0.00623859   0.00996291   0.01175498        57.95
   127   0.00588080   0.00966922   0.01131713        58.69
   128   0.00542879   0.00921879   0.01069850        59.51
   129   0.00488984   0.00861854   0.00990907        60.43
   130   0.00427262   0.00787782   0.00896188        61.53
   131   0.00358706   0.00700829   0.00787294        62.90
   132   0.00284426   0.00602370   0.00666144        64.72
   133   0.00205623   0.00493964   0.00535052        67.40
   134   0.00123574   0.00377336   0.00397056        71.87
   135   0.00039614   0.00254343   0.00257409        81.15
   136  -0.00044888   0.00126944   0.00134647       109.47
   137  -0.00128552  -0.00002828   0.00128584       181.26
   138  -0.00210005  -0.00132906   0.00248528       212.33
   139  -0.00287903  -0.00261215   0.00388743       222.22
   140  -0.00360953  -0.00385715   0.00528264       226.90
   141  -0.00427934  -0.00504430   0.00661496       229.69
   142  -0.00487713  -0.00615486   0.00785294       231.61
   143  -0.00539265  -0.00717142   0.00897273       233.06
   144  -0.00581691  -0.00807829   0.00995466       234.24
   145  -0.00614222  -0.00886181   0.01078233       235.27
   146  -0.00636282  -0.00951014   0.01144239       236.22
   147  -0.00647055  -0.01001338   0.01192207       237.13
   148  -0.00646325  -0.01041077   0.01225389      -121.83
   149  -0.00634830  -0.01066330   0.01240995      -120.77
   150  -0.00609838  -0.01076950   0.01237628      -119.52
   151  -0.00572835  -0.01071128   0.01214683      -118.14
   152  -0.00529108  -0.01048445   0.01174390      -116.78
   153  -0.00475371  -0.01010165   0.01116428      -115.20
   154  -0.00419542  -0.00959502   0.01047215      -113.62
   155  -0.00359492  -0.00892857   0.00962512      -111.93
   156  -0.00294527  -0.00811465   0.00863262      -109.95
   157  -0.00225716  -0.00716635   0.00751341      -107.48
   158  -0.00153931  -0.00609871   0.00628997      -104.17
   159  -0.00080204  -0.00492886   0.00499369       -99.24
   160  -0.00005619  -0.00367571   0.00367614       -90.88
   161   0.00068698  -0.00235957   0.00245755       -73.77
   162   0.00141608  -0.00100186   0.00173465       -35.28
   163   0.00211981   0.00037534   0.00215278        10.04
   164   0.00278715   0.00174957   0.00329077        32.12
   165   0.00340760   0.00309840   0.00460563        42.28
   166   0.00397135   0.00439981   0.00592705        47.93
   167   0.00446943   0.00563252   0.00719034        51.57
   168   0.00489390   0.00677633   0.00835876        54.16
   169   0.00523795   0.00781249   0.00940591        56.16
   170   0.00549608   0.00872394   0.01031087        57.79
   171   0.00566410   0.00949567   0.01105666        59.18
   172   0.00573930   0.01011486   0.01162970        60.43
   173   0.00572042   0.01057117   0.01201969        61.58
   174   0.00560774   0.01085688   0.01221960        62.68
   175   0.00540303   0.01096701   0.01222571        63.77
   176   0.00510956   0.01089938   0.01203761        64.88
   177   0.00473200   0.01065469   0.01165823        66.05
   178   0.00427643   0.01023648   0.01109384        67.33
